"","user_id","screen_name","verified","description","location","text","followers_count","friends_count","statuses_count","created_at"
"11","55235077","eakinsma",FALSE,"nope.","","@GlennonDoyle @JasRogersShaw @ResLegalDiva @AbbyWambach No perfect people in bookcoffeecookiepuppyfamilyfries cuddle-puddle. I show up w/ zoloft &amp; feelings... which I learned to be ok w/ (&amp; proud of) b/c WE CAN DO HARD THINGS. Thank you for the morning banter &amp; indulgence. WOMEN FOR EVERYTHING FOREVER &amp; EVER AMEN.",144,173,594,2020-05-12 14:47:15
"12","2466151771","chubawumba",FALSE,"pronouns: alien","uranus","guess who’s finally getting put on some fucking zoloft",256,148,8052,2020-05-12 13:52:35
"13","259890119","tay_samps",FALSE,"just tweeting about my cats","","my single neurotransmitter welcoming the incoming serotonin to my brain after i take my zoloft https://t.co/AcU91CkNgh",1740,1038,56774,2020-05-12 13:22:29
"14","2783249808","dulce_muse",FALSE,"Shitposts? More like shit posts | $lylithmuse I have no shame | typos in every tweet that's my mf brand | https://t.co/1xfRO1jlfL","Morgantown, WV","@EnsignNemo Yeah I'm taking zoloft and we recently doubled my dose so personally I was thinking it's side effects but Doc is saying side effects would have presented earlier (upped dose 3 weeks ago, dizziness has been hitting me and sucking my energy daily for about 10-13 days.",353,367,11382,2020-05-12 13:08:55
"15","1230214754079133696","ShantelSherwood",FALSE,"Just a moderate neurodiverse girl living in a polarized world.<f0><U+009F><U+00A4><U+00B7><U+200D><U+2640><U+FE0F>Lover of books, cats, occasionally my kids and sometimes my husband.","Edmonton ","@EveryAlbertan Celexa was tough on me... zoloft for the win. But also no shame in a med game.",180,284,869,2020-05-12 12:19:19
"16","811103382198841344","enxnra",FALSE,"nv <U+263E>","los angeles, ca","4am waking up and skipping zoloft",22,33,383,2020-05-12 11:05:00
"17","1100480197265162240","TallSmol",FALSE,"<U+2661>s<U+2764>m<f0><U+009F><U+00A7><U+00A1>o<f0><U+009F><U+0092><U+009B>l<f0><U+009F><U+0092><U+009A>w<f0><U+009F><U+0092><U+0099>u<f0><U+009F><U+0092><U+009C>f<f0><U+009F><U+0096><U+00A4>f<U+2661>                                

<U+2661>any pronouns<U+2661>

avi by: @briggityboppity <f0><U+009F><U+00A6><U+008A><f0><U+009F><U+0091><U+0091>TALLWOLF- Queen himbo <f0><U+009F><U+008E><U+0093>Master of dumbitchery<f0><U+009F><U+0091><U+0091><f0><U+009F><U+00A6><U+008A>","West Virginia","has anyone ever started to find some small anxiety relief after decades only to find layers of depression underneath??? 

this question brought to you from my 4th week on zoloft

heck",726,785,5595,2020-05-12 09:15:24
"18","1242896363492388864","luigis_ebooks",FALSE,"the musings of internet gay people. reclaimed slurs sometimes. this is a bot that randomly tweets funny messages from @slimepunked's discord.","","zoloft makes you go on bestgore every night",30,13,5885,2020-05-12 08:32:34
"19","1242896363492388864","luigis_ebooks",FALSE,"the musings of internet gay people. reclaimed slurs sometimes. this is a bot that randomly tweets funny messages from @slimepunked's discord.","","zoloft makes you go on bestgore every night",30,13,5885,2020-05-09 13:43:39
"20","4065952993","memorytofantasy",FALSE,"","her/she","Talking to a therapist is real nice, cathartic and then they write you a prescription for zoloft. Check please. I can't date a bitch",265,171,11101,2020-05-12 07:56:46
"21","1258171179505983488","malnourishmonky",FALSE,"damo // okay so basically i'm monky","male,  he // -18 // ed, sh TW","@kleptopyromania bi weekly would be too tiring for me and 

i mean same though with the trauma but  

i mean eating disorder people might speak to me and im gonna get zoloft but i feel like ill never be happy or normal",76,274,1108,2020-05-12 07:22:13
"22","866618228616736769","thincult",FALSE,"it's all part of the show","","my friends still think im interested in men ... in this economy ?? bitch i want to talk to a psychiatrist and i need zoloft the fuck https://t.co/tQjRPHOp7v",2066,112,3667,2020-05-12 06:53:16
"23","2329581668","fkajona",FALSE,"aka the melancholy prince (he/him)","nj","i feel a lot less funny on antidepressants i think i could do a three hour comedy special while going through zoloft withdrawals",560,344,14147,2020-05-12 06:35:07
"24","983687378","virgheaux",FALSE,"<U+264D><U+FE0F><U+264D><U+FE0F><U+264F><U+FE0F>. she/they/them.","","anyone have any experience w lamictal and zoloft together? trying to get back on em and feeling v reluctant. would love to hear how they worked 4 others :-)",272,180,6340,2020-05-12 05:48:41
"25","2522344322","DakrudaDragon",FALSE,"Just a person trying to succeed in life.....is this how you write something inspirational?
Profile picture by @MarurunAruya
Banner by @Inkcurry","","@Blairphomet according to google zoloft is meant to improve appetite o.0",48,562,474,2020-05-12 04:47:48
"26","1021078590","goodgodlmon",FALSE,"if that makes me a communist; then so vie it","20 | she/her | newcastle <f0><U+009F><U+008C><U+0088>","the suns out, the zoloft has kicked in, i get to see two of my favourite people in the world, i got a 95 on my marketing report and i’m drinking soul origin cold brew. life is good today <f0><U+009F><U+008C><U+00BB>",1808,732,30306,2020-05-12 04:33:51
"27","1199918467639414785","BABYGIRLNIRA",FALSE,"(tw edtwt) h:168cm sw: 87kg cw: 65kg ugw: 41kg <f0><U+009F><U+00A5><U+00A4>","<U+6D25><U+6A4B><U+3001><U+65E5><U+672C>","i gained so much weight buy i just cant stop.eating fuck please someone help I miss zoloft and how it worked as an appetite suppressant now I keep stuffing my face like a dat pig I'm so heavy and fat",74,118,505,2020-05-12 04:16:07
"28","1199918467639414785","BABYGIRLNIRA",FALSE,"(tw edtwt) h:168cm sw: 87kg cw: 65kg ugw: 41kg <f0><U+009F><U+00A5><U+00A4>","<U+6D25><U+6A4B><U+3001><U+65E5><U+672C>","throwback to when my skin was clear and i was small and dainty and i had a nic addiction but i constantly had puffs on deck &amp; i had a lil friend group and school and family was ok and i was on zoloft &amp; my emotions were stable and i was self harming but all in all life was good :(",74,118,505,2020-05-06 00:19:03
"29","1385104734","laurenellise",FALSE,"stylist","she/her","only feels something when she's in love,,,gays on zoloft",721,986,38694,2020-05-12 03:56:23
"30","701397465732407296","jawshcrespo_",FALSE,"Producer Credit: @kungfuvampire || Mix & Master || <f0><U+009F><U+008E><U+00B8> || Email: jawshcrespo@gmail.com || IG: @jawshcrespo_","Heaven","@cyberfamine @yung_zoloft Gotta be nicer to yourself man <f0><U+009F><U+0098><U+00A9>",1361,986,6763,2020-05-12 03:37:23
"31","1239382098","boyidieshitboy",FALSE,"he/him. if u follow me u have to give me a kiss","","i was just thinking ""hm why do i hate everything and want to quit art and start a big fire and jump off of a building?"" and then i remembered that i haven't taken my meds in 3 days <f0><U+009F><U+0092><U+0096> my brain is healing. zoloft is the virus",169,303,3242,2020-05-12 02:37:54
"32","2848522613","mackenxcheese",FALSE,"macken / 22 / ig: macncheese.jpg","chicago","my nervous system after i wash my zoloft down with 16oz of red bull https://t.co/2rSvnaSB8m",952,499,30313,2020-05-12 02:34:10
"33","1186996562","bbellanicolee",FALSE,"fauna stan!!! <f0><U+009F><U+008C><U+00B8> 27 <f0><U+009F><U+008C><U+00B8> florida <f0><U+009F><U+008C><U+00B8> apples & hyacinths <f0><U+009F><U+008C><U+00B8> she/her","Orlando, FL","i literally love everyone on this app i don’t wanna get too dramatic but my mental health was the worst it’s ever been a few months ago and now despite everything happening in the world i feel the most at peace and the most love and support rn (also ty zoloft) i love you all<f0><U+009F><U+00A5><U+00BA>",165,142,3790,2020-05-12 02:29:44
"34","2833549804","rachelmpollock",FALSE,"Bad opinions sold here","Off the shits","every once in a while i hear the worst song i’ve ever heard and it@does a little duel with the previous worst songs i’ve ever heard until it becomes the reigning champion. then i renew my prescription for zoloft",771,637,17622,2020-05-12 02:23:05
"35","183760631","nachinsaapbeee",FALSE,"Jajajaja no sé con qué completar esta mierda :v #Sapbee (?","","4am, waking up and skipping zoloft!",110,38,31888,2020-05-12 00:34:52
"36","897080599445426182","crvckwhvre",FALSE,"the ramblings of my disordered mind substance abuse & ed twt / they/them","trigger warning 18+","i had my usual 200mg zoloft &amp; 300mg seroquel w/ 10mg valium and 240mg codeine but still need more,, i managed to fine another 200mg seroquel so hopefully that will kick in and add to the high but i just wish i had more codeine &gt;:( refill day hurry up",10250,156,38248,2020-05-12 00:20:44
"37","2393598288","Lolita_Rebelle",FALSE,"","","After weeks of not masturbating or orgasming on my own, I jerked off twice today. Woo. #zoloft https://t.co/xU5MKN1CRJ",2004,959,5406,2020-05-11 23:54:26
"38","1125575473797505024","Brooklynmario1",FALSE,"Master of fast forwarding my DVR. Lover of dark humor.","Tampa, Florida","@BloodyfasterTV I had dizziness, vertigo and nausea but zoloft seemed to work the best. I haven't been this ""happy"" in a very long time.",7,142,564,2020-05-11 22:30:10
"39","1052380255628025856","_mirandauma_",FALSE,"it’s Beyoncé’s world and we’re just living in it oberlin | she/her <U+264D><U+FE0F>","","why is there a national shortage of fucking zoloft. are yall good",148,182,3000,2020-05-11 21:43:07
"40","129573271","Mr_Humidity",FALSE,"Power #INFLUENCER for the middle-aged, under-100-followers crowd.
My tweets are from a place of love, but I will punch upwards. Sorry (kinda) if I offend.","","@leilacleigh Speed and zoloft",99,55,6566,2020-05-11 21:07:52
"41","3059127956","gayburnout",FALSE,"i eat dirt :) theythem","stolen land ","i’ve been on zoloft for five whole years????",389,255,13921,2020-05-11 21:05:45
"42","1256879979973001216","EggshellsSmoke",FALSE,"If I wanted fake followers I would follow The Beebs.","","I'm on the zoloft thing to keep me from killin' y'all #Tacs",60,118,467,2020-05-11 21:05:41
"43","2942238667","Euporie8",FALSE,"<f0><U+009F><U+0087><U+00B2><f0><U+009F><U+0087><U+00BD> everything’s fake and nothing matters","","i miss zoloft",265,375,30092,2020-05-11 20:29:01
"44","763259218275160064","fullofinsects",FALSE,"Westley/Wes <U+26A7><U+26A3><U+263F><U+262D> 16+ / rt & personal / sometimes nsfw / In a dream you saw a way to survive and you were full of joy (Jenny Holzer)","he/him | white | CA","100mg of zoloft was a mistakeee i am so shaky always all the time",55,71,9643,2020-05-11 20:08:01
"45","713018140116955136","tardymicrobe970",FALSE,"member of @EasternMediaGG  I love playing video games, hunting ,fishing deaf. he/him demisexual <f0><U+009F><U+008F><U+00B3><U+FE0F><U+200D><f0><U+009F><U+008C><U+0088>","Oakland, MD","@BloodyfasterTV I was proscribed zoloft too but the side effects  gets me. So I don't take mine",351,2553,6378,2020-05-11 19:58:09
"46","532833201","deadington_",FALSE,"Published Photographer//Merch Manager//Photography Insta: deadingtonphotography","Indianapolis, IN","@yung_zoloft_ @ohheyitsmikeo @Bad31tch @WhaleBonesBand @weareplansIN No problem. I’m tired of this place lmao",768,805,14478,2020-05-11 19:58:00
"47","106509290","grayilucent",FALSE,"<U+2606> shinee enthusiast <U+2606> (she/her) <f0><U+009F><U+008F><U+00B3><U+FE0F><U+200D><f0><U+009F><U+008C><U+0088> pfp by: @entrophyst <U+2661>","the moon","just got my first zoloft prescription  https://t.co/oq4kdqtK1O",205,573,20073,2020-05-11 19:54:48
"48","106509290","grayilucent",FALSE,"<U+2606> shinee enthusiast <U+2606> (she/her) <f0><U+009F><U+008F><U+00B3><U+FE0F><U+200D><f0><U+009F><U+008C><U+0088> pfp by: @entrophyst <U+2661>","the moon","@420jimins kpop twitter users take 25mg of zoloft",205,573,20073,2020-05-11 18:00:39
"49","106509290","grayilucent",FALSE,"<U+2606> shinee enthusiast <U+2606> (she/her) <f0><U+009F><U+008F><U+00B3><U+FE0F><U+200D><f0><U+009F><U+008C><U+0088> pfp by: @entrophyst <U+2661>","the moon","@eeikuobaj king i decided to get on zoloft u got any tips/warnings?",205,573,20073,2020-05-10 05:02:23
"50","205918222","HomelessDonutTV",FALSE,"official fan boy of @lawbreakers it's cool I know  https://t.co/MdWWZMJYoW","","@BloodyfasterTV I just made a switch a few months ago to zoloft. First 2 weeks were rough , mood swings and little anger bouts but all seems good now. Glad it's working for you :)",168,298,7335,2020-05-11 19:10:58
"51","1007261500501843968","ohheyitsmikeo",FALSE,"dad of 2 daughters. @jamieoleary <U+2764><U+FE0F> guitarist/vocalist with @weare_themovies. I’m a licensed therapist.","Columbus, OH","@yung_zoloft_ @Bad31tch @WhaleBonesBand @weareplansIN @deadington_ And @nativeworldband and @hoosierdome317",91,341,981,2020-05-11 18:27:07
"52","130001361","yinzersosmart",FALSE,"Voted best twitter account by exactly zero people.","Pittsburgh, PA","2 hours after taking my zoloft I'm ready for bed every night. It's a struggle to even stay up until 9",510,516,53835,2020-05-05 00:26:36
"53","130001361","yinzersosmart",FALSE,"Voted best twitter account by exactly zero people.","Pittsburgh, PA","My brain on zoloft is either let's sit around and watch tv all day or let's spend an hour cleaning our pots and pans with barkeepers friend.  There is no in between https://t.co/uduEUx4qVj",510,516,53835,2020-05-10 13:13:17
"54","130001361","yinzersosmart",FALSE,"Voted best twitter account by exactly zero people.","Pittsburgh, PA","The best part of being on zoloft is I can house as much food as I want because apparently excess serotonin in the gut speeds things up and I'm still losing weight.  I wake up starving every freaking day.",510,516,53835,2020-05-06 22:14:34
"55","4724811422","ForRealzy",FALSE,"Broadcaster | Software Scrub | Ben & Jerry’s Addict | Feed the Curiosity Machine: frealzys@gmail.com","Canada","@BloodyfasterTV I'm so freaking happy to hear this! I was on zoloft myself, but didn't give it enough time to work. This posts makes me want to try again.",4348,502,46351,2020-05-11 18:16:15
"56","2279922697","caysiedilla",FALSE,"I'm the one who tells people that bees are dying globally at an alarming rate  (she/her)","","when someone tells me depression is all in my head i’m just like ??ya ik bïtch..that’s the issue.. my brain bad... now can you pass the zoloft",339,224,2790,2020-05-11 17:55:39
"57","20485469","sa_______h",FALSE,"<f0><U+009F><U+008C><U+0090><f0><U+009F><U+009A><U+00B9> another Network'd soft-body simulation & web witch<U+26F1> she<U+26D3>they","chicago","when u ask ur dr abt a medical marijuana card and get prescribed zoloft instead https://t.co/KdeeUoMKl1",424,458,21840,2020-05-11 17:54:19
"58","1597117620","puppymoth",FALSE,"harmless,","","adderall/zoloft/wellbutrin hittin the blood stream only to overshoot the 'able to focus' mark straight into the cannot focus on anything but animal crossing or adding books to my goodreads acct zone",375,1659,18096,2020-05-11 17:51:46
"59","1358553481","waifu_kupa",FALSE,"18+ pro slut <f0><U+009F><U+008D><U+0091> weed queen <f0><U+009F><U+0098><U+0082> I bring your waifus to laifu <f0><U+009F><U+0091><U+0080>autoimmune / chronically ill<f0><U+009F><U+008C><U+00B8>
 <f0><U+009F><U+0092><U+0095> @wutabiglizard<f0><U+009F><U+00A5><U+00B0>","Cafe Leblanc | she/her","@BlessRNG @BloodyfasterTV i was on zoloft for years and its amazing! they just switched me to cymbalta which is the same but also reduces chronic pain and ive been more mobile than ever this year!! im glad we are finding things that work!",5360,275,29990,2020-05-11 17:26:07
"60","1115566892","Stererence",FALSE,"!!","Australia","@VeryCool_Mathew i feel like the brain pills also interfere with other medication working properly but they give you shit all at once which makes no sense, i got given zopiclone but zoloft fucked me so bad i took a few of them at once and felt nothing",13,2733,703,2020-05-11 16:35:10
"61","1293132638","Shlebsicle",FALSE,"Hello pals, I’m Shleb. Salty and sweet. <f0><U+009F><U+008D><U+00A6> FFXIV & JRPG @Twitch partner. YouTube: https://t.co/l0oCF8zJFW Business: Shlebsicle@gmail.com <U+2728> Romans 8:37-39","Japan | <U+65E5><U+672C>","@BloodyfasterTV I take zoloft too. I feel like my thoughts go into the right boxes when I take it consistently. It's wild how this is how normal brains think in comparison to what I'm like off of it... I'm so glad you found something that works for you! Hang in there! <f0><U+009F><U+0092><U+0099>",1731,502,11730,2020-05-11 16:24:49
"62","1244489352325013504","sierra_crossing",FALSE,"Sierra | 24 | US | She/Her | CST | Northern Hemisphere","<f0><U+009F><U+008F><U+009D>Ember Isle","ive finally realized that i feel sick bc i ran out of zoloft. im a dumbass! https://t.co/hrPAgk6TOl",476,209,3403,2020-05-11 16:21:58
"63","27227642","kingbadger",FALSE,"video editor and video games nonsense.

(he/him). 

My spirit animal is a cross between Ron Swanson, The Dude and a Honey Badger.","Cardiff, Wales","@BloodyfasterTV I was on zoloft/sertraline for a while,   glad you're feeling somewhat better.
Onwards and upwards! https://t.co/4A82tnBflZ",41,326,4175,2020-05-11 16:06:11
"64","1089373472999071746","bwaymaura",FALSE,"cast me as a eurydice understudy on broadway","walter kerr theater ","who needs zoloft when you have that video of reeve carney singing hallelujah?",558,354,6434,2020-05-11 15:54:25
"65","772122154808860672","djdabzzy",FALSE,"recovering piece of shit. fuck it, we ball. #lobos <f0><U+009F><U+008C><U+0088><U+2650><U+FE0F><f0><U+009F><U+0087><U+00B8><f0><U+009F><U+0087><U+00BB><f0><U+009F><U+0087><U+00AA><f0><U+009F><U+0087><U+00A8>","Outchea","zoloft makes me thirstier than my own sex drive",284,495,96921,2020-05-11 15:22:52
"66","1146215816796483585","fightmeryanross",FALSE,"","","@petekeyfan fill your zoloft",174,113,1334,2020-05-11 15:13:18
"67","49913170","eknielsen",FALSE,"i was just in this daze in the ocean in france and i didn't know where i was. | she/her | instagram: eknielsen | <f0><U+009F><U+008F><U+0092>: <U+2744><U+FE0F>","Austin, TX","@Harristylesluvr about 2 years now. i started out on a lower dose but moved up after about 6 months. i also take a small dose of sertraline (zoloft generic) to help supplement and started that about 5 months ago.",1031,406,190799,2020-05-11 14:36:49
"68","124537854","sarah_ann_pen",FALSE,"Just a bean doing it's best.","Massachusetts","Me: I probably shouldn't drink with the medication I take
My boss: what do you take? 
Me: zoloft
My boss: https://t.co/S2yvE3rxRi",39,123,2705,2020-05-11 14:11:51
"69","725090908174176257","_nesspbot",FALSE,"","","how i look forward to my zoloft blob fanart",64,64,71810,2020-05-11 13:42:00
"70","725090908174176257","_nesspbot",FALSE,"","","sailor moon prism power look forward to my zoloft blob fanart",64,64,71810,2020-05-10 15:46:35
"71","3298925706","RomanMcClaine",FALSE,"I use microphones and computers and such to spread The Faith.","127.0.0.1:443","@marymar49743095 Smiles ""powered by"" xanax and zoloft?",177,150,2558,2020-05-11 13:26:40
"72","2477941584","dumbkomaeda",FALSE,"sanrio | persona | acnh | various anime |","she.her","i am already nauseous bleh love that side effect of trying to increase zoloft. i did not miss this but at least it’s better than wanting to d*e.",345,249,30078,2020-05-11 10:33:10
"73","1115273945471754240","flowertaemins",FALSE,"tw: ed vent account <U+2661> f50.3 atypical bulimia nervosa <U+2661> pro recovery <U+2661>","she/her | minor","who wants uhm 950mg of zoloft because apparently i do not know how to finish any medications <f0><U+009F><U+00A4><U+00A1> https://t.co/KCcYdCaoBc",709,392,6978,2020-05-11 09:22:50
"74","2562950904","ihatePaulo",FALSE,"#ColdWorldGang & #AntiWorld fan 
Club8 
Bxrouhh <U+2727>
(he/him) 
E t h e r e al <U+2728><U+2728>
I am no Saint to your Sanctus  
https://t.co/55CW8cqoBi","Heaven <U+2728> · ° . <U+272B>. °<U+2727>","@yung_zoloft Ty bro &lt;333",119,500,11229,2020-05-09 09:44:13
"75","2562950904","ihatePaulo",FALSE,"#ColdWorldGang & #AntiWorld fan 
Club8 
Bxrouhh <U+2727>
(he/him) 
E t h e r e al <U+2728><U+2728>
I am no Saint to your Sanctus  
https://t.co/55CW8cqoBi","Heaven <U+2728> · ° . <U+272B>. °<U+2727>","@kanash104 @MakeOutKids_ @yung_zoloft Thank you! &lt;33333",119,500,11229,2020-05-11 09:09:48
"76","1248187938866855938","kanash104",FALSE,"L<U+2639><U+FE0E>VE L<U+2639><U+FE0E>VE L<U+2639><U+FE0E>VE L<U+2639><U+FE0E>VE L<U+2639><U+FE0E>VE L<U+2639><U+FE0E>VE L<U+2639><U+FE0E>VE 
Spotify: https://t.co/5fBOQ8bs4o…
YT: https://t.co/SIX5C2jb9u","Prenzlauer Berg, Berlin","@ihatePaulo @MakeOutKids_ @yung_zoloft uh not bad mate got a new follower on da cloud",138,83,521,2020-05-11 08:55:57
"77","1248187938866855938","kanash104",FALSE,"L<U+2639><U+FE0E>VE L<U+2639><U+FE0E>VE L<U+2639><U+FE0E>VE L<U+2639><U+FE0E>VE L<U+2639><U+FE0E>VE L<U+2639><U+FE0E>VE L<U+2639><U+FE0E>VE 
Spotify: https://t.co/5fBOQ8bs4o…
YT: https://t.co/SIX5C2jb9u","Prenzlauer Berg, Berlin","@yung_zoloft @MakeOutKids_ bro u already got lots of streamzzz you're on the right way",138,83,521,2020-05-11 08:56:51
"78","2616572642","gabrijel_damir",FALSE,"i like jazz a lot (18+)","Des Moines, IA","@huskerdu_rag sending love back! yeah zoloft and lexapro has had a history of killing my sex drive",515,486,22092,2020-05-11 08:56:12
"79","2694253238","frogstacks",FALSE,"please, call me reese. mr. pieces was my father. • 22, they/them, <U+26A2> <U+26A2> <U+26A2> <f0><U+009F><U+0092><U+009E>@beecusp","Maryland, USA","zoloft zoldyck is killuas secret sixth sibling",381,251,43076,2020-05-11 07:21:51
"80","2506253621","cocainenikes",FALSE,"ferrari - the neighbourhood","19, she/her","@okaymcallister the zoloft in my room says hi",11150,228,175400,2020-05-05 21:57:57
"81","2506253621","cocainenikes",FALSE,"ferrari - the neighbourhood","19, she/her","why does everyone say billie eilish fans are fake depressed... bitch i can show you the zoloft in my room",11150,228,175400,2020-05-11 07:16:40
"82","1066983542","marianaijaner",FALSE,"see you on a dark night.........| Tufts ‘24","Cupey, Puerto Rico","@Antillana_Soy shout out to my queen zoloft",867,2358,66755,2020-05-11 06:52:08
"83","1212490115198537728","nicoIehaughtie",FALSE,"gf pls <f0><U+009F><U+00A4><U+00B2>","<f0><U+009D><U+009F><U+00A3><f0><U+009D><U+009F><U+00AA> <f0><U+009D><U+0097><U+008C><f0><U+009D><U+0097><U+0081><f0><U+009D><U+0096><U+00BE>/<f0><U+009D><U+0097><U+0081><f0><U+009D><U+0096><U+00BE><f0><U+009D><U+0097><U+008B> <U+26A2>","opened my bottle of zoloft and my dog tried to fucking snatch one bro",230,395,6720,2020-05-11 06:37:51
"84","980236608149495809","659pm",FALSE,"<U+273F>","he/him ","going to double dose zoloft this evening fuck it<U+2764><U+FE0F>",381,522,11949,2020-05-09 02:36:13
"85","980236608149495809","659pm",FALSE,"<U+273F>","he/him ","i think i forgot to take my zoloft this morning..",381,522,11949,2020-05-11 05:25:43
"86","922283111274156032","sunfIowrv6",FALSE,"today i offer you nothing. tomorrow? who knows.","","anyone else feeling sad and horny... its crazy what not taking your zoloft regularly can do to you",38,63,15789,2020-05-11 05:07:41
"87","1103067083720572929","JokaXZ",FALSE,"JK MC - someone produce me fr
2725
Sintra - Mercês e Portela
18y","Sintra, Portugal","Need some zoloft to go to sleep
My mind is a gutter",34,167,2103,2020-05-11 04:52:01
"88","1128371368653926405","zephfyrus",FALSE,"","","Crossing the streams (taking lorazepam xanax zoloft and 20mg melatonin)",609,86,191,2020-05-11 04:49:20
"89","954568593336872960","thebigmoodbitch",FALSE,"sommer / baking and prep boul <U+262D> <U+24CB>","they/them","zoloft , lexapro, and depakote all saved my life but like ! make me feel shitty in other ways :-/ now im on lamictal and lexapro !! may be having uh headache n dizzy from the lamictal or just more concussion bullshit",254,864,1398,2020-05-11 04:37:35
"90","710271416621346816","gothmothman",FALSE,"save the menace","htx - pdx","my ability to cry has endured both zoloft and testosterone. that’s my dedication to being a sad boy.",298,268,10081,2020-05-11 04:27:36
"91","1246124024536629250","greenbean_boy",FALSE,"","","zoloft is shit. go get you some prozac. live your life",1,53,52,2020-05-11 04:12:25
"92","1188783977097846787","dxmsleep",FALSE,"#CAMBRIAN & 1/42 DG <U+26C8> “go away, inuyasha” he mackled","hb if unf / __oyama___","@D3ADMANZ If you on zoloft and you’re doing fine you don’t need it",348,344,6595,2020-05-11 03:38:51
"93","1230192106922237953","fIoridafilms",FALSE,"im sorry we know how it works. the world is no longer mysterious","she her ","my melatonin, zoloft, and ritalin all dissolving in my stomach bc i forgot to take the ritalin in the morning https://t.co/XsDsIwT2Yr",199,140,5934,2020-05-11 03:27:35
"94","20115368","ballerinaX",FALSE,"I don't have a podcast. 
I often quip to cope.
ballerinaX@mastadon.social
Valved mask shamer
Always be wary.","","@YouthfulHarlot How come everybody has xanax &amp; I don't have any Xanax !!?? I have flonase &amp; in recent years replaced zoloft with exercise but now . . .",3492,2349,315258,2020-05-11 02:50:01
